time (s),reference,Peltier,x = 0.1cm,x = 2.1cm,x = 6.1cm,x = 14.1cm,x = 30.1cm,x = 62.2cm
4246,24.764,36.388,34.085,32.981,29.893,26.431,24.513,25.425
4247,24.67,36.609,34.053,32.981,29.925,26.431,24.544,25.393
4248,24.45,37.019,34.085,33.013,29.956,26.4,24.544,25.425
4249,24.701,36.577,34.117,33.013,29.956,26.463,24.544,25.425
4250,24.764,36.451,34.085,33.044,29.988,26.463,24.576,25.425
4251,24.45,36.988,34.117,33.044,30.019,26.463,24.544,25.425
4252,24.607,36.798,34.18,33.044,30.019,26.525,24.576,25.425
4253,24.796,36.388,34.148,33.076,30.051,26.525,24.576,25.393
4254,24.544,36.861,34.148,33.076,30.082,26.525,24.576,25.393
4255,24.544,36.925,34.18,33.076,30.051,26.557,24.576,25.393
4256,24.796,36.42,34.18,33.139,30.114,26.557,24.576,25.425
4257,24.638,36.672,34.18,33.108,30.114,26.588,24.576,25.425
4258,24.481,37.019,34.211,33.139,30.145,26.62,24.607,25.425
4259,24.764,36.546,34.243,33.139,30.177,26.651,24.576,25.393
4260,24.733,36.514,34.18,33.171,30.177,26.651,24.607,25.393
4261,24.481,37.019,34.18,33.171,30.208,26.683,24.607,25.425
4262,24.67,36.704,34.243,33.171,30.24,26.683,24.638,25.393
4263,24.859,36.356,34.211,33.202,30.208,26.714,24.638,25.425
4264,24.544,36.893,34.211,33.202,30.24,26.714,24.607,25.393
4265,24.576,36.861,34.243,33.202,30.271,26.746,24.638,25.425
4266,24.859,36.356,34.274,33.234,30.271,26.746,24.638,25.425
4267,24.67,36.704,34.211,33.234,30.303,26.777,24.638,25.393
4268,24.513,36.988,34.243,33.265,30.303,26.809,24.67,25.393
4269,24.827,36.483,34.274,33.234,30.334,26.809,24.638,25.425
4270,24.733,36.483,34.274,33.265,30.366,26.84,24.638,25.393
4271,24.513,37.019,34.243,33.265,30.366,26.84,24.638,25.393
4272,24.733,36.64,34.306,33.297,30.397,26.84,24.67,25.393
4273,24.859,36.356,34.274,33.297,30.429,26.84,24.67,25.393
4274,24.576,36.893,34.274,33.297,30.397,26.872,24.67,25.393
4275,24.638,36.735,34.306,33.297,30.429,26.903,24.67,25.393
4276,24.89,36.325,34.274,33.297,30.429,26.934,24.67,25.393
4277,24.607,36.735,34.274,33.328,30.46,26.903,24.67,25.393
4278,24.576,36.861,34.274,33.328,30.492,26.934,24.67,25.393
4279,24.859,36.325,34.274,33.328,30.492,26.966,24.701,25.393
4280,24.733,36.514,34.274,33.328,30.492,26.966,24.701,25.393
4281,24.513,36.925,34.274,33.328,30.492,26.997,24.701,25.425
4282,24.764,36.451,34.274,33.328,30.523,26.997,24.701,25.393
4283,24.859,36.325,34.306,33.36,30.555,27.029,24.733,25.393
4284,24.544,36.83,34.243,33.391,30.555,27.029,24.733,25.393
4285,24.701,36.609,34.337,33.328,30.586,27.06,24.701,25.393
4286,24.89,36.136,34.306,33.36,30.555,27.06,24.733,25.393
4287,24.638,36.64,34.243,33.391,30.618,27.092,24.733,25.393
4288,24.576,36.798,34.306,33.36,30.586,27.123,24.764,25.393
4289,24.859,36.23,34.306,33.36,30.586,27.123,24.764,25.393
4290,24.764,36.356,34.243,33.36,30.618,27.123,24.733,25.393
4291,24.544,36.798,34.243,33.36,30.649,27.155,24.764,25.425
4292,24.796,36.388,34.274,33.36,30.649,27.155,24.764,25.393
4293,24.89,36.136,34.274,33.36,30.681,27.186,24.796,25.393
4294,24.576,36.704,34.243,33.36,30.649,27.218,24.796,25.393
4295,24.67,36.514,34.274,33.36,30.649,27.218,24.764,25.393
4296,24.953,36.041,34.243,33.36,30.712,27.218,24.796,25.393
4297,24.701,36.451,34.243,33.391,30.712,27.249,24.764,25.393
4298,24.607,36.64,34.243,33.391,30.712,27.249,24.764,25.393
4299,24.89,36.072,34.274,33.391,30.712,27.249,24.796,25.393
4300,24.827,36.136,34.18,33.36,30.712,27.281,24.827,25.393
4301,24.544,36.577,34.18,33.36,30.744,27.312,24.827,25.425
4302,24.827,36.262,34.243,33.36,30.744,27.312,24.827,25.362
4303,24.921,35.978,34.18,33.36,30.775,27.344,24.827,25.393
4304,24.607,36.483,34.148,33.36,30.744,27.312,24.827,25.393
4305,24.701,36.356,34.18,33.36,30.775,27.375,24.859,25.393
4306,24.953,35.852,34.148,33.328,30.775,27.344,24.827,25.393
4307,24.733,36.262,34.117,33.36,30.775,27.406,24.827,25.393
4308,24.638,36.388,34.148,33.36,30.775,27.406,24.827,25.393
4309,24.953,35.852,34.148,33.328,30.838,27.406,24.859,25.393
4310,24.827,36.009,34.117,33.36,30.807,27.438,24.89,25.393
4311,24.607,36.356,34.085,33.36,30.838,27.438,24.89,25.393
4312,24.859,35.915,34.148,33.328,30.838,27.469,24.89,25.393
4313,24.921,35.788,34.053,33.328,30.838,27.469,24.859,25.393
4314,24.607,36.293,34.053,33.328,30.838,27.469,24.859,25.393
4315,24.796,36.009,34.085,33.297,30.838,27.501,24.89,25.393
4316,24.984,35.631,34.053,33.328,30.838,27.501,24.89,25.393
4317,24.67,36.136,34.022,33.297,30.838,27.501,24.89,25.393
4318,24.733,36.072,34.022,33.297,30.901,27.532,24.921,25.393
4319,25.016,35.568,34.022,33.297,30.87,27.532,24.921,25.393
4320,24.764,35.883,33.959,33.297,30.87,27.564,24.921,25.393
4321,24.67,36.072,33.99,33.297,30.87,27.564,24.921,25.425
4322,24.953,35.599,33.99,33.234,30.87,27.595,24.953,25.362
4323,24.921,35.631,33.896,33.265,30.901,27.595,24.921,25.393
4324,24.576,36.072,33.927,33.234,30.87,27.595,24.953,25.362
4325,24.859,35.662,33.959,33.234,30.901,27.627,24.953,25.362
4326,25.016,35.315,33.896,33.234,30.87,27.627,24.953,25.362
4327,24.733,35.852,33.864,33.234,30.87,27.627,24.953,25.362
4328,24.764,35.757,33.864,33.202,30.901,27.658,24.953,25.393
4329,25.047,35.221,33.864,33.202,30.901,27.658,24.984,25.393
4330,24.859,35.536,33.801,33.171,30.933,27.658,24.984,25.393
4331,24.67,35.852,33.833,33.171,30.933,27.721,24.984,25.393
4332,24.953,35.347,33.833,33.171,30.901,27.69,24.984,25.393
4333,24.953,35.252,33.77,33.171,30.901,27.69,24.984,25.362
4334,24.701,35.725,33.738,33.139,30.901,27.721,25.016,25.393
4335,24.921,35.378,33.77,33.108,30.901,27.721,25.016,25.393
4336,25.047,35,33.707,33.108,30.901,27.753,25.016,25.393
4337,24.764,35.536,33.675,33.108,30.901,27.753,25.016,25.393
4338,24.796,35.441,33.707,33.108,30.901,27.753,25.047,25.393
4339,25.047,34.905,33.675,33.076,30.901,27.784,25.047,25.393
4340,24.921,35.189,33.612,33.044,30.901,27.784,25.016,25.362
4341,24.733,35.504,33.612,33.044,30.901,27.784,25.047,25.362
4342,24.984,35.031,33.612,33.044,30.933,27.816,25.047,25.362
4343,24.984,34.937,33.549,33.013,30.901,27.816,25.047,25.362
4344,24.733,35.378,33.517,32.981,30.901,27.816,25.079,25.393
4345,24.89,35,33.549,32.981,30.901,27.816,25.079,25.393
4346,25.079,34.621,33.517,32.95,30.87,27.879,25.047,25.362
4347,24.764,35.126,33.423,32.95,30.901,27.847,25.079,25.393
4348,24.796,35.157,33.486,32.918,30.87,27.879,25.079,25.393
4349,25.079,34.59,33.423,32.918,30.901,27.879,25.079,25.393
4350,24.984,34.747,33.391,32.887,30.87,27.879,25.079,25.393
4351,24.733,35.094,33.36,32.855,30.901,27.941,25.11,25.362
4352,24.984,34.653,33.36,32.855,30.901,27.879,25.11,25.393
4353,25.047,34.495,33.297,32.824,30.87,27.941,25.11,25.393
4354,24.733,34.968,33.265,32.824,30.901,27.91,25.11,25.393
4355,24.921,34.684,33.297,32.792,30.901,27.91,25.142,25.362
4356,25.11,34.243,33.234,32.792,30.87,27.91,25.142,25.362
4357,24.827,34.716,33.202,32.761,30.87,27.941,25.142,25.362
4358,24.796,34.747,33.171,32.729,30.87,27.941,25.142,25.362
4359,25.079,34.211,33.202,32.698,30.838,27.973,25.142,25.362
4360,24.984,34.337,33.108,32.698,30.87,27.973,25.142,25.362
4361,24.796,34.653,33.108,32.666,30.87,27.973,25.173,25.393
4362,25.047,34.211,33.076,32.666,30.838,27.973,25.173,25.362
4363,25.079,34.085,33.013,32.635,30.87,28.004,25.173,25.362
4364,24.827,34.527,32.95,32.603,30.807,28.004,25.173,25.362
4365,24.953,34.211,33.013,32.572,30.838,28.036,25.173,25.362
4366,25.173,33.801,32.95,32.572,30.838,28.004,25.204,25.393
4367,24.859,34.306,32.887,32.54,30.838,28.004,25.204,25.362
4368,24.89,34.274,32.887,32.509,30.807,28.036,25.204,25.362
4369,25.142,33.675,32.887,32.509,30.838,28.036,25.204,25.362
4370,25.016,33.959,32.824,32.477,30.775,28.036,25.204,25.362
4371,24.827,34.274,32.761,32.477,30.775,28.067,25.236,25.362
4372,25.047,33.833,32.761,32.446,30.775,28.067,25.204,25.393
4373,25.173,33.486,32.729,32.414,30.744,28.099,25.236,25.393
4374,24.859,34.053,32.666,32.383,30.744,28.067,25.236,25.362
4375,24.953,33.833,32.698,32.351,30.744,28.099,25.236,25.393
4376,25.204,33.328,32.603,32.319,30.775,28.099,25.267,25.393
4377,24.953,33.738,32.54,32.288,30.712,28.067,25.267,25.362
4378,24.89,33.896,32.572,32.256,30.712,28.099,25.267,25.362
4379,25.11,33.36,32.54,32.256,30.712,28.099,25.267,25.362
4380,25.079,33.328,32.509,32.225,30.712,28.099,25.267,25.393
4381,24.859,33.707,32.414,32.193,30.681,28.099,25.267,25.393
4382,25.11,33.297,32.446,32.162,30.681,28.13,25.267,25.362
4383,25.142,33.076,32.383,32.162,30.681,28.13,25.267,25.362
4384,24.859,33.549,32.351,32.099,30.649,28.13,25.299,25.393
4385,24.984,33.234,32.319,32.099,30.681,28.13,25.299,25.362
4386,25.204,32.792,32.288,32.067,30.649,28.13,25.299,25.393
4387,24.953,33.234,32.193,32.004,30.649,28.162,25.33,25.393
4388,24.859,33.328,32.225,32.004,30.618,28.162,25.33,25.362
4389,25.173,32.824,32.193,31.973,30.586,28.162,25.33,25.362
4390,25.11,32.824,32.099,31.941,30.618,28.162,25.33,25.393
4391,24.89,33.139,32.099,31.878,30.586,28.162,25.33,25.362
4392,25.11,32.792,32.099,31.878,30.586,28.193,25.33,25.362
4393,25.204,32.477,32.004,31.847,30.555,28.162,25.362,25.393
4394,24.89,33.013,31.973,31.815,30.555,28.162,25.33,25.362
4395,24.984,32.824,31.941,31.784,30.555,28.162,25.33,25.362
4396,25.236,32.288,31.91,31.752,30.523,28.193,25.393,25.393
4397,25.047,32.603,31.847,31.721,30.523,28.193,25.362,25.393
4398,24.89,32.824,31.815,31.658,30.492,28.225,25.362,25.362
4399,25.142,32.351,31.815,31.658,30.492,28.193,25.393,25.393
4400,25.204,32.162,31.752,31.626,30.46,28.193,25.393,25.362
4401,24.953,32.603,31.689,31.626,30.46,28.193,25.393,25.33
4402,25.11,32.288,31.689,31.563,30.429,28.193,25.393,25.362
4403,25.236,31.941,31.595,31.5,30.429,28.193,25.393,25.362
4404,24.984,32.446,31.563,31.5,30.397,28.225,25.425,25.362
4405,25.016,32.256,31.532,31.437,30.397,28.225,25.393,25.362
4406,25.299,31.752,31.532,31.406,30.366,28.225,25.393,25.362
4407,25.016,32.067,31.437,31.406,30.366,28.225,25.425,25.362
4408,24.921,32.256,31.406,31.343,30.366,28.225,25.425,25.362
4409,25.173,31.784,31.406,31.343,30.366,28.225,25.456,25.362
4410,25.267,31.595,31.311,31.28,30.334,28.225,25.425,25.393
4411,24.953,32.036,31.28,31.28,30.271,28.225,25.456,25.393
4412,25.079,31.752,31.248,31.217,30.271,28.225,25.425,25.362
4413,25.33,31.311,31.185,31.185,30.271,28.256,25.456,25.362
4414,25.016,31.752,31.122,31.185,30.271,28.256,25.456,25.362
4415,24.984,31.784,31.122,31.122,30.24,28.225,25.456,25.362
4416,25.267,31.28,31.091,31.059,30.208,28.225,25.456,25.362
4417,25.236,31.28,31.027,31.027,30.208,28.225,25.487,25.362
4418,24.984,31.626,30.933,31.027,30.177,28.256,25.519,25.362
4419,25.173,31.248,30.964,30.964,30.145,28.225,25.487,25.362
4420,25.33,30.901,30.87,30.964,30.145,28.256,25.519,25.393
4421,25.016,31.406,30.838,30.87,30.114,28.256,25.487,25.362
4422,25.047,31.28,30.807,30.838,30.114,28.225,25.487,25.362
4423,25.33,30.744,30.775,30.838,30.082,28.225,25.519,25.362
4424,25.142,30.996,30.681,30.775,30.051,28.256,25.487,25.362
4425,25.016,31.217,30.649,30.712,30.019,28.225,25.487,25.362
4426,25.267,30.775,30.649,30.712,30.019,28.256,25.519,25.362
4427,25.299,30.523,30.523,30.649,29.988,28.256,25.519,25.362
4428,25.047,30.964,30.46,30.649,30.019,28.256,25.55,25.362
4429,25.173,30.681,30.46,30.586,29.988,28.256,25.55,25.362
4430,25.362,30.24,30.429,30.555,29.956,28.256,25.55,25.362
4431,25.079,30.681,30.334,30.492,29.925,28.256,25.55,25.33
4432,25.047,30.712,30.303,30.46,29.925,28.256,25.55,25.393
4433,25.33,30.177,30.303,30.46,29.893,28.225,25.55,25.362
4434,25.236,30.208,30.24,30.397,29.862,28.225,25.55,25.362
4435,25.047,30.586,30.145,30.334,29.862,28.225,25.582,25.33
4436,25.204,30.208,30.145,30.303,29.831,28.225,25.55,25.362
4437,25.362,29.831,30.082,30.271,29.799,28.225,25.55,25.362
4438,25.079,30.303,29.988,30.208,29.768,28.256,25.582,25.362
4439,25.11,30.208,29.988,30.177,29.736,28.256,25.582,25.362
4440,25.362,29.673,29.956,30.145,29.736,28.225,25.613,25.362
4441,25.267,29.831,29.862,30.114,29.736,28.225,25.613,25.362
4442,25.047,30.082,29.831,30.051,29.705,28.225,25.582,25.362
4443,25.236,29.705,29.799,30.019,29.673,28.225,25.613,25.362
4444,25.393,29.327,29.736,29.956,29.642,28.225,25.613,25.362
4445,25.079,29.831,29.642,29.925,29.642,28.225,25.613,25.362
4446,25.11,29.705,29.642,29.893,29.61,28.225,25.613,25.362
4447,25.362,29.169,29.61,29.831,29.579,28.225,25.613,25.393
4448,25.236,29.327,29.484,29.799,29.547,28.225,25.645,25.393
4449,25.047,29.61,29.453,29.736,29.547,28.225,25.645,25.362
4450,25.267,29.264,29.421,29.705,29.516,28.225,25.645,25.362
4451,25.425,28.854,29.358,29.705,29.484,28.193,25.645,25.33
4452,25.11,29.358,29.295,29.642,29.421,28.225,25.645,25.393
4453,25.11,29.264,29.264,29.547,29.421,28.193,25.645,25.362
4454,25.393,28.76,29.232,29.547,29.421,28.225,25.676,25.362
4455,25.299,28.823,29.169,29.516,29.39,28.193,25.676,25.362
4456,25.11,29.169,29.106,29.453,29.358,28.193,25.676,25.362
4457,25.267,28.791,29.075,29.39,29.327,28.162,25.676,25.362
4458,25.425,28.382,29.012,29.358,29.327,28.193,25.676,25.393
4459,25.11,28.854,28.917,29.327,29.295,28.193,25.676,25.362
4460,25.142,28.823,28.917,29.264,29.264,28.162,25.676,25.362
4461,25.362,28.351,28.854,29.232,29.232,28.162,25.676,25.362
4462,25.362,28.319,28.791,29.169,29.201,28.193,25.676,25.362
4463,25.079,28.665,28.728,29.138,29.201,28.193,25.708,25.362
4464,25.299,28.319,28.697,29.075,29.169,28.162,25.708,25.393
4465,25.456,27.879,28.634,29.012,29.138,28.162,25.708,25.362
4466,25.173,28.319,28.54,29.012,29.075,28.162,25.708,25.362
4467,25.142,28.382,28.54,28.949,29.075,28.13,25.739,25.362
4468,25.393,27.91,28.477,28.886,29.043,28.13,25.708,25.362
4469,25.393,27.721,28.382,28.854,29.012,28.162,25.739,25.362
4470,25.142,28.13,28.319,28.791,28.98,28.099,25.708,25.33
4471,25.299,27.816,28.288,28.728,28.949,28.099,25.739,25.362
4472,25.487,27.406,28.256,28.697,28.949,28.13,25.771,25.362
4473,25.173,27.879,28.13,28.665,28.917,28.13,25.739,25.362
4474,25.236,27.784,28.13,28.634,28.886,28.099,25.739,25.362
4475,25.456,27.281,28.099,28.54,28.854,28.099,25.739,25.362
4476,25.362,27.312,28.004,28.54,28.823,28.099,25.771,25.362
4477,25.11,27.721,27.973,28.477,28.791,28.099,25.739,25.362
4478,25.267,27.375,27.941,28.414,28.76,28.067,25.771,25.362
4479,25.487,26.903,27.847,28.351,28.76,28.099,25.771,25.362
4480,25.204,27.312,27.753,28.319,28.697,28.067,25.771,25.362
4481,25.173,27.406,27.753,28.256,28.665,28.036,25.771,25.393
4482,25.393,26.934,27.721,28.225,28.665,28.067,25.739,25.362
4483,25.487,26.62,27.627,28.193,28.634,28.036,25.771,25.362
4484,25.173,27.155,27.532,28.13,28.571,28.067,25.802,25.362
4485,25.236,26.966,27.532,28.067,28.54,28.067,25.771,25.393
4486,25.487,26.463,27.469,28.036,28.54,28.036,25.771,25.362
4487,25.33,26.62,27.344,27.973,28.508,28.036,25.802,25.362
4488,25.173,26.934,27.312,27.941,28.445,28.004,25.833,25.362
4489,25.299,26.557,27.312,27.879,28.445,28.036,25.833,25.362
4490,25.519,26.085,27.218,27.847,28.445,28.004,25.802,25.362
4491,25.236,26.525,27.155,27.784,28.351,28.004,25.802,25.362
4492,25.236,26.525,27.123,27.721,28.351,27.973,25.833,25.362
4493,25.456,26.054,27.092,27.658,28.319,27.973,25.802,25.362
4494,25.425,25.991,26.966,27.627,28.256,27.973,25.833,25.362
4495,25.173,26.368,26.934,27.564,28.256,27.941,25.802,25.393
4496,25.33,26.054,26.903,27.501,28.225,27.941,25.833,25.362
4497,25.519,25.582,26.84,27.469,28.193,27.941,25.802,25.362
4498,25.236,26.054,26.746,27.406,28.162,27.941,25.833,25.362
4499,25.236,26.054,26.714,27.375,28.13,27.91,25.865,25.393
4500,25.456,25.55,26.683,27.281,28.067,27.941,25.833,25.393
4501,25.425,25.519,26.588,27.281,28.067,27.91,25.833,25.362
4502,25.204,25.833,26.525,27.218,28.036,27.91,25.865,25.393
4503,25.362,25.519,26.494,27.186,27.973,27.879,25.865,25.362
4504,25.55,25.11,26.368,27.092,27.973,27.879,25.865,25.362
4505,25.267,25.487,26.305,27.029,27.91,27.879,25.865,25.362
4506,25.236,25.519,26.274,26.997,27.91,27.879,25.865,25.362
4507,25.456,25.047,26.242,26.966,27.879,27.847,25.865,25.393
4508,25.456,24.984,26.148,26.903,27.816,27.816,25.865,25.393
4509,25.204,25.362,26.117,26.84,27.784,27.847,25.865,25.362
4510,25.33,25.079,26.085,26.809,27.753,27.816,25.865,25.362
4511,25.55,24.607,26.022,26.746,27.753,27.816,25.865,25.362
4512,25.299,24.921,25.928,26.714,27.721,27.816,25.865,25.393
4513,25.236,25.016,25.896,26.651,27.658,27.784,25.896,25.33
4514,25.487,24.607,25.833,26.62,27.627,27.784,25.896,25.362
4515,25.55,24.324,25.771,26.557,27.595,27.753,25.896,25.393
4516,25.267,24.764,25.676,26.494,27.564,27.753,25.896,25.362
4517,25.33,24.576,25.645,26.431,27.501,27.753,25.928,25.393
4518,25.55,24.104,25.582,26.368,27.469,27.753,25.896,25.362
4519,25.33,24.418,25.487,26.337,27.438,27.753,25.896,25.393
4520,25.267,24.513,25.456,26.274,27.438,27.721,25.896,25.393
4521,25.456,24.104,25.425,26.211,27.375,27.69,25.896,25.393
4522,25.55,23.821,25.33,26.179,27.375,27.69,25.928,25.362
4523,25.236,24.324,25.267,26.117,27.344,27.69,25.896,25.362
4524,25.299,24.135,25.204,26.054,27.312,27.658,25.928,25.362
4525,25.519,23.727,25.173,26.022,27.281,27.658,25.928,25.362
4526,25.456,23.727,25.079,25.959,27.218,27.627,25.928,25.393
4527,25.204,24.073,25.079,25.896,27.186,27.658,25.928,25.393
4528,25.362,23.821,25.016,25.833,27.155,27.627,25.928,25.362
4529,25.582,23.318,24.953,25.833,27.123,27.627,25.896,25.362
4530,25.362,23.601,24.859,25.739,27.06,27.595,25.928,25.362
4531,25.267,23.695,24.796,25.676,27.06,27.595,25.928,25.362
4532,25.487,23.318,24.764,25.645,26.997,27.595,25.928,25.393
4533,25.582,23.004,24.701,25.582,26.966,27.564,25.959,25.393
4534,25.267,23.475,24.638,25.519,26.903,27.564,25.959,25.393
4535,25.33,23.318,24.576,25.456,26.903,27.532,25.928,25.393
4536,25.55,22.878,24.513,25.425,26.872,27.532,25.928,25.393
4537,25.425,22.973,24.45,25.362,26.809,27.532,25.959,25.393
4538,25.267,23.287,24.387,25.33,26.809,27.501,25.959,25.393
4539,25.456,22.941,24.355,25.299,26.746,27.469,25.959,25.393
4540,25.613,22.533,24.324,25.204,26.714,27.501,25.928,25.393
4541,25.362,22.878,24.198,25.142,26.683,27.469,25.959,25.393
4542,25.362,22.847,24.167,25.11,26.651,27.438,25.928,25.393
4543,25.582,22.438,24.135,25.047,26.588,27.438,25.959,25.393
4544,25.487,22.438,24.01,24.984,26.557,27.406,25.959,25.393
4545,25.267,22.784,23.978,24.921,26.557,27.438,25.959,25.362
4546,25.393,22.501,23.947,24.89,26.494,27.406,25.991,25.393
4547,25.613,21.999,23.884,24.859,26.463,27.375,25.959,25.393
4548,25.362,22.313,23.758,24.796,26.4,27.375,25.959,25.362
4549,25.267,22.438,23.758,24.733,26.4,27.375,25.991,25.393
4550,25.456,22.093,23.727,24.67,26.337,27.375,25.991,25.362
4551,25.613,21.716,23.632,24.638,26.337,27.344,25.959,25.362
4552,25.299,22.187,23.57,24.607,26.305,27.344,25.991,25.362
4553,25.362,22.093,23.538,24.513,26.274,27.281,25.959,25.362
4554,25.55,21.653,23.475,24.481,26.211,27.281,25.991,25.393
4555,25.55,21.559,23.381,24.418,26.179,27.281,25.991,25.425
4556,25.267,21.999,23.35,24.355,26.117,27.281,25.991,25.393
4557,25.425,21.716,23.287,24.293,26.117,27.249,25.991,25.362
4558,25.582,21.307,23.224,24.261,26.054,27.218,25.991,25.393
4559,25.456,21.527,23.161,24.198,26.022,27.186,25.959,25.393
4560,25.299,21.716,23.13,24.135,25.991,27.186,25.959,25.393
4561,25.456,21.37,23.067,24.073,25.928,27.218,25.991,25.393
4562,25.645,20.931,23.004,24.041,25.928,27.155,25.991,25.393
4563,25.362,21.339,22.91,24.01,25.865,27.155,25.991,25.393
4564,25.362,21.37,22.878,23.947,25.833,27.123,25.991,25.393
4565,25.487,20.962,22.815,23.853,25.802,27.155,25.991,25.393
4566,25.613,20.711,22.721,23.821,25.771,27.092,26.022,25.362
4567,25.299,21.15,22.658,23.79,25.739,27.123,25.991,25.362
4568,25.362,21.025,22.658,23.695,25.676,27.092,26.022,25.393
4569,25.582,20.585,22.564,23.664,25.645,27.06,25.991,25.393
4570,25.425,20.711,22.501,23.632,25.582,27.06,25.991,25.393
4571,25.299,20.962,22.438,23.538,25.55,27.029,26.022,25.393
4572,25.456,20.648,22.407,23.507,25.55,27.029,26.022,25.393
4573,25.645,20.208,22.344,23.444,25.487,27.029,26.022,25.393
4574,25.393,20.585,22.25,23.412,25.425,26.966,26.022,25.393
4575,25.299,20.617,22.218,23.318,25.425,26.934,26.022,25.393
4576,25.487,20.271,22.218,23.287,25.362,26.966,26.022,25.425
